	chromosome	start	end
5721	12	25348150	25362579
5722	12	25357723	25403870
5723	12	25381515	25390840
5724	12	25562241	25801513
5725	12	25738928	25745862
5726	12	26092262	26112698
5727	12	26111962	26232825
5728	12	26272959	26278060
5729	12	26274924	26452223
5730	12	26278088	26279550
5731	12	26364097	26488789
5732	12	26383752	26472653
5733	12	26471886	26574395
5734	12	26490342	26986131
5735	12	26776302	26802412
5736	12	27058114	27091259
5737	12	27091316	27119583
5738	12	27124519	27132515
5739	12	27126128	27167367
5740	12	27175479	27219276
5741	12	27233991	27235447
5742	12	27396901	27478892
5743	12	27485787	27576241
5744	12	27542722	27599558
5745	12	27619743	27655118
5746	12	27676364	27848497
5747	12	27849321	27863703
5748	12	27849428	27850566
5749	12	27863706	27909228
5750	12	27915671	27924209
5751	12	27932754	27934000
5752	12	27932953	27955973
5753	12	27951574	27953641
5754	12	28111017	28125638
5755	12	28111450	28122746
5756	12	28286182	28732883
5757	12	28316231	28343299
5758	12	29302036	29493913
5759	12	29433351	29470781
5760	12	29490285	29534122
5761	12	29542227	29640421
5762	12	29565407	29650619
5763	12	29653773	29937692
5764	12	29672664	29682907
5765	12	30781922	30848920
5766	12	30862486	30907885
5767	12	31079362	31149534
5768	12	31173697	31226781
5769	12	31226779	31257725
5770	12	31433518	31479992
5771	12	31477250	31478879
5772	12	31535157	31744031
5773	12	31742857	31768600
5774	12	31800094	31826048
5775	12	31824071	31882108
5776	12	31944123	31945175
5777	12	32112304	32146039
5778	12	32257051	32260462
5779	12	32259769	32536567
5780	12	32552463	32798984
5781	12	32832134	32898486
5782	12	32880424	32908836
5783	12	32943679	33049774
5784	12	33527173	33592754
5785	12	34175216	34182629
5786	12	34175216	34199352
5787	12	38710380	38717784
5788	12	39040624	39301232
5789	12	39300253	39303394
5790	12	39687030	39837192
5791	12	39943835	40013553
5792	12	40019969	40302102
5793	12	40148823	40499891
5794	12	40579811	40617605
5795	12	40590546	40763087
5796	12	40787197	40964632
5797	12	40789655	40837649
5798	12	41086244	41466220
5799	12	41582250	41968392
5800	12	41803269	41867312
5801	12	42475647	42538681
5802	12	42550906	42632151
5803	12	42624050	42628075
5804	12	42632249	42853517
5805	12	42705880	42719920
5806	12	42852140	42984157
5807	12	42853168	42859930
5808	12	42879155	42883821
5809	12	43747669	43945724
5810	12	44122410	44152620
5811	12	44152747	44183346
5812	12	44187526	44200178
5813	12	44229770	44783545
5814	12	44638177	44657765
5815	12	44902058	45315631
5816	12	45408455	45444882
5817	12	45444684	45496890
5818	12	45609770	45834187
5819	12	46123448	46301823
5820	12	46312914	46385903
5821	12	46576846	46663800
5822	12	46751972	46766650
5823	12	46765246	46767561
5824	12	47158546	47226191
5825	12	47469490	47473734
5826	12	47473386	47630443
5827	12	47631517	47672804
5828	12	48057070	48099844
5829	12	48103517	48119350
5830	12	48128455	48164823
5831	12	48147699	48176536
5832	12	48176505	48226915
5833	12	48178706	48179787
5834	12	48235320	48336831
5835	12	48276432	48295308
5836	12	48357352	48362661
5837	12	48366748	48398269
5838	12	48405087	48419252
5839	12	48413554	48419165
5840	12	48436681	48500091
5841	12	48498922	48540187
5842	12	48541571	48574996
5843	12	48577366	48579709
5844	12	48592170	48595814
5845	12	48596081	48597170
5846	12	48722763	48724062
5847	12	48733791	48745197
5848	12	48744728	48836194
5849	12	48759919	48761738
5850	12	48866448	48866843
5851	12	48876286	48890295
5852	12	48877070	48894744
5853	12	48901137	48923680
5854	12	48961467	48963849
5855	12	49047184	49076021
5856	12	49082247	49110681
5857	12	49121218	49159569
5858	12	49159975	49182820
5859	12	49159977	49161106
5860	12	49207577	49222724
5861	12	49223547	49246625
5862	12	49250928	49259681
5863	12	49297286	49351148
5864	12	49297893	49325623
5865	12	49315301	49320257
5866	12	49315767	49333446
5867	12	49329506	49351334
5868	12	49359123	49365546
5869	12	49372398	49375459
5870	12	49388932	49393092
5871	12	49388933	49390117
5872	12	49392150	49412988
5873	12	49396057	49412980
5874	12	49412758	49453557
5875	12	49458468	49463808
5876	12	49483204	49488602
5877	12	49483991	49487095
5878	12	49490919	49504683
5879	12	49521565	49525180
5880	12	49521565	49541652
5881	12	49578579	49583107
5882	12	49582519	49667114
5883	12	49627352	49658539
5884	12	49658939	49667089
5885	12	49686414	49718359
5886	12	49687035	49692465
5887	12	49717019	49725514
5888	12	49726200	49730971
5889	12	49740700	49751309
5890	12	49760367	49921205
5891	12	49932940	49952091
5892	12	49950327	49961936
5893	12	49962001	50038449
5894	12	49970623	49971288
5895	12	49976668	49999422
5896	12	50031724	50101948
5897	12	50101508	50158717
5898	12	50184929	50222533
5899	12	50222325	50234926
5900	12	50231573	50236912
5901	12	50260679	50298000
5902	12	50344524	50352664
5903	12	50345295	50356707
5904	12	50348422	50349908
5905	12	50355653	50359464
5906	12	50360977	50370922
5907	12	50370706	50426919
5908	12	50451331	50477394
5909	12	50478755	50494495
5910	12	50497602	50505102
5911	12	50505762	50514240
5912	12	50523575	50561288
5913	12	50569571	50677329
5914	12	50579363	50585146
5915	12	50613387	50623767
5916	12	50690489	50691718
5917	12	50720013	50790405
5918	12	50786166	50873787
5919	12	50898768	51142450
5920	12	51157493	51214905
5921	12	51236703	51281667
5922	12	51317255	51326300
5923	12	51347705	51364289
5924	12	51373184	51422349
5925	12	51441745	51454207
5926	12	51454990	51477447
5927	12	51487446	51566926
5928	12	51580719	51611477
5929	12	51619860	51620085
5930	12	51632076	51665146
5931	12	51638342	51664674
5932	12	51674822	51718452
5933	12	51722227	51740463
5934	12	51745031	51786651
5935	12	51785101	51902980
5936	12	51815740	51818395
5937	12	51984050	52206648
5938	12	52203789	52206636
5939	12	52281744	52285448
5940	12	52300692	52317145
5941	12	52345451	52390862
5942	12	52400724	52409673
5943	12	52416616	52453291
5944	12	52463030	52471278
5945	12	52470625	52475868
5946	12	52478528	52486069
5947	12	52562780	52585784
5948	12	52626304	52645970
5949	12	52638832	52641232
5950	12	52643084	52702947
5951	12	52668431	52672940
5952	12	52679697	52685318
5953	12	52700400	52702155
5954	12	52708085	52715182
5955	12	52709128	52709790
5956	12	52753790	52761265
5957	12	52771596	52779436
5958	12	52774244	52796191
5959	12	52787715	52800139
5960	12	52801364	52822278
5961	12	52817854	52828309
5962	12	52840435	52845910
5963	12	52862300	52867569
5964	12	52880958	52887041
5965	12	52908359	52914471
5966	12	52922915	52922980
5967	12	52937693	52946931
5968	12	52959566	52967609
5969	12	52979373	52995322
5970	12	52995251	53009089
5971	12	53001354	53012343
5972	12	53038342	53045948
5973	12	53068520	53074191
5974	12	53083410	53097247
5975	12	53086389	53090572
5976	12	53161939	53171129
5977	12	53183469	53189901
5978	12	53200333	53208335
5979	12	53215194	53228079
5980	12	53231588	53242876
5981	12	53290977	53343738
5982	12	53342655	53346685
5983	12	53399942	53435993
5984	12	53405888	53407705
5985	12	53408380	53448222
5986	12	53440753	53458156
5987	12	53458388	53473204
5988	12	53491220	53496129
5989	12	53497302	53518322
5990	12	53551447	53575135
5991	12	53574484	53584596
5992	12	53585102	53601091
5993	12	53604354	53626764
5994	12	53645035	53648189
5995	12	53662083	53687427
5996	12	53689075	53693234
5997	12	53692449	53694098
5998	12	53693470	53700961
5999	12	53701240	53718648
6000	12	53720362	53739099
6001	12	53773960	53810230
6002	12	53817639	53825318
6003	12	53835389	53840429
6004	12	53835525	53874946
6005	12	53874274	53893847
6006	12	53893946	53894720
6007	12	53894705	53900215
6008	12	53900472	54019763
6009	12	53900474	53901422
6010	12	53901640	54020199
6011	12	53907768	53911392
6012	12	54026510	54071192
6013	12	54104903	54121529
6014	12	54329112	54333427
6015	12	54332535	54340328
6016	12	54348618	54352740
6017	12	54356092	54368740
6018	12	54366910	54371427
6019	12	54375293	54379303
6020	12	54378849	54384063
6021	12	54379629	54428672
6022	12	54384408	54424607
6023	12	54387594	54390569
6024	12	54388679	54397121
6025	12	54392806	54393794
6026	12	54402832	54407570
6027	12	54410715	54449813
6028	12	54426637	54429142
6029	12	54447661	54449814
6030	12	54556923	54562379
6031	12	54558529	54582778
6032	12	54624724	54673886
6033	12	54656399	54672847
6034	12	54670415	54738867
6035	12	54673977	54680872
6036	12	54685895	54694905
6037	12	54694986	54745633
6038	12	54747445	54891472
6039	12	54747576	54860769
6040	12	54756229	54758271
6041	12	54762917	54785082
6042	12	54789045	54813244
6043	12	54849734	54867386
6044	12	54891495	54937726
6045	12	54936895	54937889
6046	12	54943134	54973023
6047	12	54969171	54982443
6048	12	55024595	55028679
6049	12	55038375	55042277
6050	12	55224303	55252177
6051	12	55341802	55378530
6052	12	55413729	55423798
6053	12	55523465	55524586
6054	12	55614809	55615759
6055	12	55640982	55642086
6056	12	55688072	55689016
6057	12	55714346	55715408
6058	12	55725485	55726420
6059	12	55758895	55759833
6060	12	55794214	55795289
6061	12	55820038	55820976
6062	12	55828521	55979255
6063	12	55845998	55846936
6064	12	55862984	55863922
6065	12	55886147	55887100
6066	12	55944983	55946028
6067	12	55968199	55969128
6068	12	56030644	56031638
6069	12	56032696	56053579
6070	12	56075330	56078395
6071	12	56078352	56109827
6072	12	56109820	56113871
6073	12	56109820	56118487
6074	12	56114151	56118489
6075	12	56119107	56123491
6076	12	56122888	56124467
6077	12	56137064	56150911
6078	12	56146247	56211540
6079	12	56151059	56221330
6080	12	56155334	56156412
6081	12	56211703	56215663
6082	12	56214744	56224608
6083	12	56229217	56236750
6084	12	56295197	56326402
6085	12	56321103	56347811
6086	12	56347889	56367101
6087	12	56360553	56366568
6088	12	56360622	56361258
6089	12	56367697	56388490
6090	12	56390964	56400425
6091	12	56401443	56432219
6092	12	56423433	56435590
6093	12	56435637	56438116
6094	12	56473641	56497289
6095	12	56495115	56503073
6096	12	56498103	56507691
6097	12	56498398	56507689
6098	12	56510370	56511727
6099	12	56511943	56516278
6100	12	56512034	56538455
6101	12	56512752	56513723
6102	12	56513817	56523403
6103	12	56544580	56552004
6104	12	56546040	56553431
6105	12	56551945	56557280
6106	12	56556143	56584068
6107	12	56556767	56583351
6108	12	56598285	56615717
6109	12	56615799	56623638
6110	12	56623833	56631630
6111	12	56631591	56652175
6112	12	56660642	56664750
6113	12	56661577	56663888
6114	12	56665483	56694176
6115	12	56679700	56709843
6116	12	56693926	56708592
6117	12	56702652	56703233
6118	12	56703626	56710120
6119	12	56710007	56727837
6120	12	56732663	56734193
6121	12	56735381	56753939
6122	12	56754353	56756607
6123	12	56810903	56843187
6124	12	56843286	56862950
6125	12	56862301	56864763
6126	12	56864736	56882198
6127	12	56915713	56984745
6128	12	56989380	57030600
6129	12	57031959	57039798
6130	12	57057127	57082159
6131	12	57106212	57125412
6132	12	57125380	57146157
6133	12	57145945	57181574
6134	12	57316938	57328189
6135	12	57345219	57353158
6136	12	57388230	57390468
6137	12	57390043	57392225
6138	12	57390745	57391335
6139	12	57392618	57400230
6140	12	57403784	57422667
6141	12	57422301	57444982
6142	12	57449426	57481846
6143	12	57482677	57489259
6144	12	57489191	57525922
6145	12	57522276	57607134
6146	12	57538403	57541402
6147	12	57610578	57620232
6148	12	57623110	57628718
6149	12	57628686	57634498
6150	12	57637236	57644976
6151	12	57643392	57690267
6152	12	57643392	57824788
6153	12	57810198	57810536
6154	12	57828543	57844611
6155	12	57846106	57853063
6156	12	57853918	57866045
6157	12	57866038	57882597
6158	12	57869228	57911352
6159	12	57910371	57914300
6160	12	57914493	57923931
6161	12	57923885	57941114
6162	12	57943781	57980415
6163	12	57984957	57997198
6164	12	57998405	58003587
6165	12	58003963	58013162
6166	12	58005901	58013421
6167	12	58013310	58019934
6168	12	58017193	58027138
6169	12	58087738	58115340
6170	12	58087915	58115293
6171	12	58117544	58119448
6172	12	58118980	58135940
6173	12	58120054	58122139
6174	12	58131796	58143994
6175	12	58141510	58149796
6176	12	58148881	58154190
6177	12	58156117	58162769
6178	12	58162254	58166576
6179	12	58165275	58176324
6180	12	58166811	58180829
6181	12	58176372	58201854
6182	12	58191159	58212487
6183	12	58213710	58240522
6184	12	58230875	58236528
6185	12	58335324	58351052
6186	12	58937907	59206842
6187	12	59265931	59314303
6188	12	59314420	59458019
6189	12	59917059	59917965
6190	12	59989848	60176395
6191	12	62102040	62672931
6192	12	62533780	62539424
6193	12	62654119	62811211
6194	12	62860597	62991363
6195	12	62876129	62878712
6196	12	62995531	62997214
6197	12	62996532	63007855
6198	12	63037762	63328817
6199	12	63539014	63544722
6200	12	63952693	64062719
6201	12	64017568	64189498
6202	12	64173583	64203338
6203	12	64202625	64215936
6204	12	64238073	64541613
6205	12	64272567	64273254
6206	12	64432342	64491398
6207	12	64502543	64514269
6208	12	64540168	64541637
6209	12	64580096	64616076
6210	12	64660217	64784972
6211	12	64798130	64844907
6212	12	64845660	64895888
6213	12	64992858	65003239
6214	12	65004293	65091347
6215	12	65022124	65023756
6216	12	65047840	65048799
6217	12	65090189	65090329
6218	12	65107225	65153227
6219	12	65153301	65173098
6220	12	65174589	65274812
6221	12	65444406	65515346
6222	12	65563351	65642107
6223	12	65672423	65882024
6224	12	65675437	65680508
6225	12	66217911	66360075
6226	12	66245120	66275947
6227	12	66291518	66317967
6228	12	66328557	66342259
6229	12	66516842	66524548
6230	12	66517697	66563765
6231	12	66517709	66563852
6232	12	66524531	66528229
6233	12	66582659	66648402
6234	12	66645525	66651214
6235	12	66696325	66737423
6236	12	66741211	67197966
6237	12	67663061	67713731
6238	12	68042118	68059186
6239	12	68052771	68064699
6240	12	68383225	68628466
6241	12	68548548	68553527
6242	12	68595131	68619601
6243	12	68642022	68647387
6244	12	68666223	68726161
6245	12	69004619	69054372
6246	12	69080514	69136785
6247	12	69139886	69187508
6248	12	69186125	69187743
6249	12	69201956	69239214
6250	12	69221898	69222333
6251	12	69235068	69237017
6252	12	69235977	69365350
6253	12	69633317	69668138
6254	12	69742121	69748014
6255	12	69747273	69748005
6256	12	69753483	69784576
6257	12	69864129	69973562
6258	12	69979114	69995350
6259	12	70002351	70004942
6260	12	70037140	70093256
6261	12	70107413	70132348
6262	12	70132461	70216984
6263	12	70195449	70249143
6264	12	70219084	70352877
6265	12	70297813	70637140
6266	12	70340323	70340861
6267	12	70636774	70748773
6268	12	70760056	70828072
6269	12	70861860	70932859
6270	12	70910630	71031220
6271	12	71031853	71314623
6272	12	71427902	71498306
6273	12	71441182	71512027
6274	12	71518865	71835678
6275	12	71833550	71980090
6276	12	71976073	71977632
6277	12	72003252	72061505
6278	12	72056789	72074419
6279	12	72067984	72092748
6280	12	72079867	72097836
6281	12	72148654	72184699
6282	12	72233487	72320629
6283	12	72332626	72580398
6284	12	72439929	72451157
6285	12	72481046	73059422
6286	12	74931551	74935223
6287	12	74931925	74932413
6288	12	75414749	75438573
6289	12	75433857	75603648
6290	12	75628520	75692288
6291	12	75669759	75784708
6292	12	75728419	75764340
6293	12	75784850	75826468
6294	12	75874460	75897633
6295	12	75877904	75883600
6296	12	75890684	75905416
6297	12	76419227	76427712
6298	12	76424274	76425158
6299	12	76438670	76478813
6300	12	76738254	76742222
6301	12	76745577	76953589
6302	12	77157368	77247476
6303	12	77252495	77272840
6304	12	77271973	77274132
6305	12	77415027	77459360
6306	12	77949297	77950568
6307	12	78224685	78606790
6308	12	78445961	78485517
6309	12	79257773	79845788
6310	12	79354038	79439424
6311	12	79968759	80084877
6312	12	80167343	80329240
6313	12	80198742	80202321
6314	12	80217558	80219276
6315	12	80328681	80334448
6316	12	80603233	80772870
6317	12	80799774	81072802
6318	12	80977462	80987480
6319	12	81101277	81103253
6320	12	81110691	81113452
6321	12	81186299	81331704
6322	12	81331594	81650533
6323	12	81488154	81519624
6324	12	81652045	82153332
6325	12	81771821	81866733
6326	12	82617460	82752584
6327	12	82752276	82873015
6328	12	83080659	83528649
6329	12	85253492	85307394
6330	12	85408094	85430055
6331	12	85430092	85657002
6332	12	85673885	85695562
6333	12	86198331	86230348
6334	12	86268073	86276770
6335	12	86372516	87232681
6336	12	88373816	88427814
6337	12	88427623	88443937
6338	12	88442793	88535993
6339	12	88536073	88593664
6340	12	88886570	88974628
6341	12	89741009	89747048
6342	12	89813495	89919801
6343	12	89913185	89920039
6344	12	89913185	89920039
6345	12	89919431	89934079
6346	12	89954906	89987798
6347	12	89981828	90103077
6348	12	91299399	91348953
6349	12	91357456	91398803
6350	12	91444268	91451760
6351	12	91496406	91505608
6352	12	91539025	91576900
6353	12	92378756	92536690
6354	12	92536286	92539673
6355	12	92539349	92583436
6356	12	92813870	92821924
6357	12	92815307	92824778
6358	12	92815307	92877456
